,alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,probability
1133,360034,16fbc659bf1f2d26998be3a44b843c842cb9a753a229b4dd671bc55ddae89ffd,1,19.0,47353.0,6,0.119319597
1134,360037,0fcc513f22fc7829532fced50ff08e36c3f25aa1afc0a69c8bece2c29b2d31a0,1,19.0,0.0,4,0.195349039
1135,360039,0f51b97e9a21da3b8a58013f10e391f364d76455b455c360b797c74f8fc7ca4e,1,19.0,1593144.0,5,0.581417362
1136,360040,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1,17.0,1287860.0,5,0.708222384
1137,360041,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1562632.0,5,0.408856467
1138,360043,e690c8f545ee695265b54152b397660ca84013e38008377365c4fa5cbd16d53d,1,15.0,41105.0,5,0.814533533
1139,360046,80561e3573353fa972c623e7eb6b40dea0c912ccc49d16d2500bd012cefb6b2f,1,9.0,6799277.0,6,0.205253639
1140,360049,b8fc9846371ad638f98ad35d4348d9d8d8e93cedbc4a786dbd0820b85fd73b4a,1,4.0,0.0,5,0.668488002
1141,360053,24af5887ebccd3c048b954fb3fbbb6136171f2719e9cf5b175d34edc2e0f53f1,1,13.0,3516.0,4,0.330981608
1142,360058,156cb4d0cd76c1de569fbc81fd36c3fc8a3de4c0ab2a2d8838f56dc88c628a0b,1,12.0,2829897.0,6,0.201449305
1143,360062,b1376e9558831e2bdd7456be697ffe67e7186a15c6c280db023cd790f1b975e9,3,18.0,811935.0,4,0.459962094
1144,360063,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.015562113
1145,360064,7042969fb54f2f114792ee68d824ad0500464c12f4e5784eec6d696c3af7a05c,1,11.0,167327.0,5,0.802955119
1146,360065,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,409561.0,4,0.710311366
1147,360066,279922d10aeb65f598b19a339619f9dfa126e39a0a93f35901886f0ecd325b52,1,19.0,5112.0,3,0.690312006
1148,360069,3b2d46248f7275197706cec8b10b82ffdcf48b71aa3ae09f070a8fd5c3511d56,1,12.0,105601.0,3,0.448082209
1149,360072,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.410190932
1150,360074,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3,12.0,1940568.0,4,0.554676361
1151,360075,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.749615749
1152,360077,7a6d5c0036a31ca2293c347e62b66458e35e55164444a1bd535a5c1c6842b8a9,1,19.0,2479715.0,7,0.583922677
1153,360078,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3,19.0,29734.0,2,0.411323932
1154,360079,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,259985.0,4,0.118362108
1155,360081,6d42c3c761c1fba606691104771b9555b2aa7a7e055e44180a7296a0aecd5858,1,12.0,32412.0,4,0.156681285
1156,360082,e800fc4f08c9f93d5e39a7ace085d11f1d7b6623200bf89b5104f19c226e18b2,1,9.0,7098959.0,1,0.627995961
1157,360085,ffe5f2bd86ecfd7d0a0f4c4b76dd5c312649be95eb8b42dd8089cffc788b4a9e,3,17.0,21647.0,4,0.465390612
1158,360088,fdde5a68041ab648d05b08964fb82cde74fc3db1cfc6154bb407f27212f65028,1,17.0,7638.0,3,0.225715505
1159,360090,5eb56c00c6e0f86e7eefccee80483ef01a5fd216316f9671ee57ae7447930138,1,18.0,628991.0,3,0.573031906
1160,360094,c49b33d1fde790ec03584672903f296e486615adfdc98913197eb7af4c76638c,1,19.0,3218731.0,3,0.587625946
1161,360147,eefec615a3e727b647acb6ea3d6a7944575076ef8a8550a1518b03144e526e5b,3,12.0,373119.0,5,0.447144413
1162,360225,9e5bc096317c8b6417c48800be0999238c7f7c4c088ebbc30f21d655069bf95e,3,3.0,123794.0,4,0.152677852
1163,360226,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.917680407
1164,360230,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.981120854
1165,360231,fe79c9b8fdc891836b2d15cc8bb4a05346376572572214a05f3378ee16959d3a,1,9.0,102.0,2,0.403664273
1166,360232,e76ef1c58b5b3a25c354fe2124604f86c348641316eb24cde1cf9ea69dcd898c,1,17.0,256165.0,2,0.117705978
1167,360233,5303f829dbf274f782471b1077be35a3a77487500cab83437f9e8b96dbaef4a3,1,13.0,0.0,2,0.626662233
1168,360235,38d3bf310cb142b01e72cfbd6d4c9fffa6b465cd2afa2a1557c8a8e8d92626b2,2,17.0,310582.0,7,0.69603869
1169,360249,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,201906.0,5,0.631438109
1170,360250,ef1f3e427300f206568d1b187075f94c83ff20f5b4ee39f9c06c0cd57804dde8,1,12.0,514799.0,5,0.567388717
1171,360251,d6de7617af8a6a8451c9302a80ef0c3fe3a1a6c1c58e69a24d1010c321ac26af,1,18.0,0.0,5,0.970903669
1172,360254,4c67da87d722678e852fcfec9c2f9194b515bb37fc194069533a31c7da6c9405,1,19.0,573772.0,6,0.093135448
1173,360260,dbcd2468cad9caaa6990ce9cd61b1f13d428835e18f2786cabab6479914d8086,1,9.0,511.0,4,0.772441856
1174,360263,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.450334309
1175,360264,b7f4ff6a0ba81174971b5a717120c95b4ffb997d6bceef1a6bf014158f6a83c9,1,2.0,0.0,4,0.025072624
1176,360269,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.752046401
1177,360271,8b292b44452777e59bd77ba3a487c886c8d0eccbe95e3b5eaaead727d9f98c9b,1,19.0,1191028.0,3,0.952748336
1178,360273,308652839f3127d4323f5983349c61c150c75416a3fe14dbb3cb71dec8ef615b,1,18.0,4730.0,3,0.989380893
1179,360278,e507c2e670cebd5699fd0e115d3fb5b4d4767992474fd7d2a14d1642258dee53,1,17.0,239808.0,2,0.949244332
1180,360279,cf1e7e9a82d1ded4c24aa2277288a1b0cffc9b9aa2484cb4d5d5f1e6b8a8d373,1,12.0,0.0,4,0.325526673
1181,360281,6dd85dbc8d31135be1517777406005cc44a9558bf8f2237505c26ae7d0cf82eb,1,9.0,6073.0,4,0.641150539
1182,360282,7790e37f13fc6b24ee3caeb6ff8f08a66b3b730257ef11b1b999531057189f1b,2,9.0,1592.0,4,0.354243025
1183,360286,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,244739.0,5,0.282206111
1184,360287,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.961434806
1185,360288,fec476c1d12e20806dc384748798a07bfd972ed0626890c5b72b08c0379476df,1,18.0,125667.0,3,0.183726519
1186,360290,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.73097014
1187,360292,7866a18373353101e6209a23f8b6ffdcbc5dd4c8d45cb96aaf192c674e1e40ed,1,17.0,0.0,3,0.20041939
1188,360293,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.200701246
1189,360294,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.975076868
1190,360386,ace54bcc16a93d181aad5ff99c7873ff2e79e788597338785276919dbc534e92,3,11.0,195474.0,6,0.283599223
1191,360387,e29643f9e971db8c2a2af05bf831b465b2d2dddf2f035d34ce863bf36083b3eb,1,17.0,0.0,4,0.065694337
1192,360388,654da08598f64f3eacbf2fd2bc268ef560f0037e7a560fd7a91315ed33b77815,1,11.0,31888.0,3,0.436607866
1193,360391,25afe78936124d84ec09783a1afdff49da24ab171f1b5d248380225b6fab1412,1,9.0,7529569.0,6,0.371924191
1194,360393,31751b71cd32542cbf24f722d9a2760b244e669108441ab7a15e74d975aa6710,2,17.0,17204.0,3,0.604867881
1195,360395,ad9da20d08d3bfe6d283b4f878e2f3cbe942f75bddd370eedf1985ad0df57487,1,12.0,5597.0,4,0.894309548
1196,360396,72c7f18cc56f9bb4f0d8a7d428a6b221f59c3cc4354c93d22cdc26d45a5b0401,1,9.0,61688.0,3,0.339253543
1197,360400,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,450527.0,2,0.40000156
1198,360401,967c795ca2140df7a26eaac0bec30c0910e5717ea2eeb630a723713176c9eaff,1,17.0,48120.0,2,0.027969674
1199,360402,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.832616661
1200,360406,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3,12.0,532893.0,3,0.739912645
1201,360409,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.046151168
1202,360468,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.954212229
1203,360492,ff824c1a876b074a3535308f9a95649ef26c14b91433b8842a1f1cbd9d956562,1,19.0,2406614.0,6,0.603643815
1204,360513,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3,12.0,67019.0,5,0.804413237
1205,360516,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,110515.0,5,0.248829203
1206,360521,6d25805b1b08a8638109af3af9ec201241909826b9f0ee736cdeacd3fb12f80e,3,12.0,44222.0,5,0.487506754
1207,360529,f3b4174a325d728cf4bff983ad4f4958003ebc0201a21c45e1f8923c9a620b6d,1,9.0,4928.0,3,0.524816597
1208,360534,b8cc477cdb4db116c5f53248b99df135b8b018646c7d81f6a726225c98d93768,1,12.0,402980.0,6,0.997548952
1209,360553,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855,1,19.0,4969989.0,4,0.065183651
1210,360556,86da45637bdd7739e13e34337bc8def157f15d1dbfd1887e6232139842ee6ab0,1,9.0,11993632.0,5,0.85694681
1211,360558,9090640125d02a1d3f51f895f93c6c0c6d885f2b8848d791dbe26903a8870175,1,13.0,38019.0,3,0.280601411
1212,360559,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3,17.0,2166767.0,5,0.554136895
1213,360562,65f7f99adb8fa77306cc4217b5d9352f0236d184c65545649b85235c51e9b5ca,1,19.0,128880.0,4,0.199145017
1214,360563,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,88680.0,3,0.297992528
1215,360566,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1,2.0,329450.0,4,0.059434688
1216,360567,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1,12.0,119727.0,3,0.179489011
1217,360572,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,918230.0,2,0.094257098
1218,360575,f94b66c3b85347320bf30561317225bc0ef2784f5e860d75462a7c15cf9465c4,1,12.0,1912183.0,5,0.910204888
1219,360576,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3,17.0,399989.0,4,0.063805317
1220,360577,f9e6abcf49cbf51dbd31e53575008b17a4b21df45bc6250ff1fe7bb740d13e65,1,13.0,36393.0,6,0.442411679
1221,360581,bcc7a05a16fbea4eae6fedd916316a7666665f2b70dd433926aadb795f98df4b,1,11.0,2131675.0,4,0.853307965
1222,360582,9f512b19157713f61149c7577ff48b4e448066490e196a2ddcb4b9b5cfacca0b,2,16.0,1331446.0,3,0.953027729
1223,360583,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.282282349
1224,360584,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.405551277
1225,360588,515aa3c855e28116e4f2e2715347fa6dc90b256ec5e93a278ce54e1c4271ff4c,1,13.0,5661.0,3,0.57962726
1226,360589,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1,12.0,1705196.0,3,0.030509456
1227,360590,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.832978005
1228,360591,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.343591117
1229,360592,6901571501ec0ca4115c36a8a0f85af169d037fd5a2448704cf804b210bc4671,1,12.0,675939.0,4,0.716847507
1230,360593,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,73143.0,3,0.342121999
1231,360594,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.894505559
1232,360596,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3,12.0,1940568.0,4,0.065592546
1233,360597,506bfb811f79881a798baad27647a3c97637ffa6b56ac015230b0dcd889c9e01,1,4.0,3053869.0,4,0.773176284
1234,360598,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.74418807
1235,360600,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.56467835
1236,360601,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,39976.0,2,0.713366245
1237,360604,25bb6de19e362b6c73c55d8fe24e919164468e39f4e97c3f53d584bedc07790d,1,17.0,205.0,3,0.114307673
1238,360609,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.002650265
1239,360610,41be0ae5946ddf6764d67a19cf70aa03f561e7ad4358a52a605c64e21cb1b38c,1,5.0,92766.0,2,0.515343696
1240,360645,557861d4015e8b599c8ced9e0c963ec6810ea0203dd6d88f59f6e2229ddaceaf,1,17.0,558702.0,4,0.896124298
1241,360646,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1,14.0,577644.0,4,0.757706294
1242,360648,30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,3,12.0,276127.0,4,0.338350384
1243,360649,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.285163408
1244,360651,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.239471359
1245,360652,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.151340114
1246,360653,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.632084074
1247,360654,c92f6fa2e7d8cc80e829ad43a070b5dff511a49896eabf8c2e8fa2b6574f36c3,1,14.0,597271.0,2,0.308811185
1248,360655,d78d364562a4c05acfc2614d812dd77846081cf1c4e02b894be7a5f475b7c892,3,19.0,660.0,3,0.512138408
1249,360661,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.70051959
1250,360730,81a4519b749d00c1c16a5a29c5c1613010e008d56aa045a0037fb37614991d1d,1,12.0,9083440.0,4,0.815511803
1251,360786,8857b3d60eb67d9c33eafb82935e9d88eb9cdd0468bc5a59c7aeaedb633fb656,1,17.0,3280675.0,6,0.659190842
1252,360789,7a14e1dee6e2964afd4c6d9458dcfb1d7156bc38a8ae85a676d482a1974969d0,1,17.0,0.0,7,0.641045539
1253,360810,ea955ee5fce36d505ca6b00b40586092112c8ff26d8d2ad35fff53559a341ed6,1,17.0,926440.0,5,0.794682922
1254,360812,1a3efa69705f611c7ef2384a715c8142e2ee801cfec9df4eb21131c33fc247a7,3,9.0,553993.0,6,0.534062698
1255,360814,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1889815.0,4,0.479330093
1256,360820,7ebb70fbb514250ff7f6f09d0111e55070d5cb7ed16a5c632b3fe5aaf263eab2,1,18.0,2375145.0,5,0.13863136
1257,360825,25afe78936124d84ec09783a1afdff49da24ab171f1b5d248380225b6fab1412,1,9.0,7529569.0,6,0.69767766
1258,360827,cd1bfab2b5aede00574f4308821d4ea38f32460f3cf489ff4375eefc765bbb87,1,12.0,0.0,4,0.768245723
1259,360833,ac8a804f8a4be16875f59b941a5cca38a6a92313538c82898fab347db054e286,1,12.0,7658.0,4,0.092416033
1260,360839,8c79d4ebfc74302f7ed4488d716ff5aa3e9f914b1d61c814bc44f60a58684a03,1,9.0,149.0,3,0.737275414
1261,360842,3182ab9ecb0e19b96a0a68723490c01cc46dbc1e8d8a31801c9a010b436eee89,1,12.0,324044.0,3,0.0225124
1262,360843,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,450527.0,2,0.531057374
1263,360846,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.338158216
1264,360847,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.191359081
1265,360849,7f69fa9eab8f397d367e2bb61ee1fa008999a0aab91e061e8f4bfe25fb35807d,3,12.0,2285386.0,3,0.57598159
1266,360854,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.665125634
1267,360855,656a855aa2c5fa385371f5404bcce65bf18e51e18371ca62fbe2e43569f6007f,1,18.0,66228.0,5,0.919574392
1268,360923,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.355656592
1269,360951,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.771303998
1270,360954,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.214347114
1271,360955,4ee62fe681eadacf42a02da457668f042b2f4560a8ce2de5bddf2ad939222480,1,18.0,12914.0,2,0.933098859
1272,360976,4362149ec7c8b82af3ebdd4da0cbcd56a401124bd2da22830540cbec9f91d9ef,3,17.0,195044.0,5,0.82923424
1273,360979,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,32051.0,5,0.313857591
1274,360985,b4939febada2a9644952e8033d1089a2e58f31ebdef151c45349a2d591a83b8e,1,12.0,95637.0,5,0.296794928
1275,360989,22067d6fec31a59b7a562ca00889749fca71432701495a4761f203bf9c8293ba,3,19.0,1884.0,5,0.389355967
1276,360990,01b1735c3dbf0a35c1c989bb45434ce4326b365b73db0612190e56b2858e0184,3,12.0,703297.0,5,0.671206923
1277,360991,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.619358172
1278,360997,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.206007745
1279,360998,123273bf6aa17409ada6cd6432e1c47380d0afdcf1d62857edbe0d0c0aa30d78,3,17.0,377940.0,3,0.138144548
1280,361000,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1,15.0,246664.0,3,0.175264772
1281,361001,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,175.0,3,0.226622761
1282,361002,3ae3837645e625ccd7caabf708626661ba22179c8e861ce93911f84a3d796e20,1,12.0,2834.0,3,0.42870322
1283,361003,308652839f3127d4323f5983349c61c150c75416a3fe14dbb3cb71dec8ef615b,1,18.0,4730.0,3,0.0271938
1284,361006,75ca73ebc88eb96fd392f7f2d3d799a5dcbb34d001658300a5e0ed8173ee51ec,1,1.0,1857334.0,4,0.885278136
1285,361008,fa1823415ad164b6e571501d86a7109495c5b7972d0fe3eac279b543636758b2,1,19.0,1598803.0,3,0.105278659
1286,361010,e507c2e670cebd5699fd0e115d3fb5b4d4767992474fd7d2a14d1642258dee53,1,17.0,239808.0,2,0.578155457
1287,361011,50a664d7eae3a167ea3aeb0bf7911dea97f18ce8fffeea7d8e8fde966f46ebea,1,18.0,722.0,2,0.169531414
1288,361012,414c19409b200e36979fa4c9890a548c8709e3bec94df4ad3848f39798804d29,1,11.0,91717.0,2,0.91462953
1289,361015,22e83e32b37bce957b29fb490584617829d437c1603fc0363f6f65c48382a388,3,19.0,56783.0,2,0.44563348
1290,361018,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.571077842
1291,361020,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.272985035
1292,361021,1e931b963239dd85de96eeee646fc64d63201840f22a5226e127c09b2ce7a346,1,19.0,0.0,3,0.576309883
1293,361024,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.175128024
1294,361025,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.599715131
1295,361028,322ba7b1b5433d9c0e11766e007f09b923d0891966d43b1384220ce6f326c3c5,1,12.0,115613.0,3,0.987976502
1296,361114,0b9e8ffba6e141079ea6dd6ab07fc3fca7167384b320ba93cc1335f8250bf855,1,19.0,4969989.0,4,0.855768936
1297,361117,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3,17.0,172554.0,5,0.594336804
1298,361118,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1,9.0,231085.0,5,0.25760736
1299,361123,9e5ae71b6acfa8c29938d20df5a841704aa63f0c1b0a7ba57c0dc642b42184f5,1,9.0,1877184.0,5,0.553983284
1300,361124,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,88680.0,3,0.965084733
1301,361128,ca010e402907caab7f043733db0de6c8c29c58d73a0848680771c5ce12b26fb4,1,2.0,329450.0,4,0.000886538
1302,361129,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1,12.0,119727.0,3,0.979066805
1303,361133,067beb2294918c7d18f877a415e7ca9dc67723d1eac562094da1dc16270615f0,1,14.0,0.0,4,0.067256525
1304,361136,4fcb4d98451c2c25f21ee47c84d19b554139e9a3b5e07e88b8ea66892c9d76b0,1,18.0,24221.0,2,0.067310597
1305,361137,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1,12.0,331966.0,2,0.264322471
1306,361140,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1,14.0,577644.0,4,0.964526797
1307,361141,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,264699.0,3,0.680279151
1308,361143,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2390889.0,4,0.168767144
1309,361144,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1,17.0,573506.0,4,0.348922467
1310,361145,24b47856a2e1ba7862c9366a4662738d428d1e2d456a9f1417972aace87331c3,1,18.0,13597.0,3,0.488004518
1311,361146,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.669659195
1312,361147,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.708880422
1313,361150,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.987100995
1314,361152,8bef583a6cc51c7e1f06257e6ca45c223d1c2994efb51ac1538921af33dfb79a,1,18.0,12566.0,2,0.373879686
1315,361158,ab2db090914c584c96ceca0f8e05c9fed3fb258653057a0077bbad60dc67b21f,1,5.0,7799.0,3,0.405213186
1316,361160,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2,0.334979366
1317,361162,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.520481729
1318,361166,4e687b55b4e7914005dad3d0a63e9895c84b559fd41707eb90706d02f44dfc16,1,5.0,131855.0,2,0.03910816
1319,361234,5e0150014b5acd95b763b2cd6f540f404bd2156d59a07d9d6a03193e1f1ebc51,1,17.0,198877.0,6,0.735785197
1320,361261,ad363df177a42df4d5d6599a1e753c450d717972ebb0d02b7f23ca1865b0cbfa,3,17.0,0.0,5,0.712909188
1321,361262,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,110515.0,5,0.87000204
1322,361263,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1562632.0,5,0.764967959
1323,361266,cf3d7ac7791ea05200d258678f5eee5b99dd830b37b62c81c3b5c51ace45470a,1,9.0,102.0,4,0.460599665
1324,361269,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3,17.0,399989.0,4,0.972203786
1325,361270,0172056578071e83399216fcd640bdc4de4583149d0fd936a363abe0724afc1c,1,19.0,2924860.0,5,0.033857781
1326,361273,a0e0a1dd9a3fa0a13905433ea67f669b6c9ab62c28d2bac215b91d24012937f4,1,12.0,2022912.0,3,0.45556197
1327,361277,84a6fa479a5dde2086d08d056c0bb72ae371034bdfbb1fe644e7769eab2e5231,1,12.0,906.0,3,0.626637707
1328,361278,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.429779348
1329,361280,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.182253003
1330,361282,946ec9b05edb833e1bf42faff94bb5435e484b4d3b121333fb15bf11c9ae434e,1,17.0,0.0,3,0.033605307
1331,361284,bc8a76c9f08d784f88db9e5d38f364fbf8af14339a5a4779eac3df9ad27e56ec,1,12.0,20377.0,3,0.377618472
1332,361285,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91,1,9.0,2905.0,4,0.363088776
1333,361286,36a46c60805d0ae7055cff9cff2bc0c655734aa326fdc67a0e4eced7373e70d0,1,4.0,2633.0,4,0.184801165
1334,361287,515aa3c855e28116e4f2e2715347fa6dc90b256ec5e93a278ce54e1c4271ff4c,1,13.0,5661.0,3,0.99139524
1335,361290,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1,12.0,1705196.0,3,0.756888834
1336,361291,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.358623987
1337,361292,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.328221606
